device_category,packets,bytes,http_GET,http_POST,http_count_transactions,packet_size_avg,ssl_count_transactions,ssl_handshake_duration_avg,tcp_analysis_retransmission
baby_monitor,41,14634,0,0,0,298.926829268293,1,0.605966091156006,3
baby_monitor,46,15462,0,0,0,277.913043478261,1,1.00287103652954,3
baby_monitor,41,14794,0,0,0,302.829268292683,1,0.589388847351074,3
baby_monitor,41,14762,0,0,0,302.048780487805,1,0.619363069534302,1
baby_monitor,41,14698,0,0,0,300.487804878049,1,0.648562908172607,2
baby_monitor,41,14730,0,0,0,301.268292682927,1,0.609145879745483,1
baby_monitor,43,14818,0,0,0,286.511627906977,1,0.589076042175293,1
baby_monitor,41,14746,0,0,0,301.658536585366,1,0.664804935455322,3
baby_monitor,41,14682,0,0,0,300.09756097561,1,0.702709913253784,3
baby_monitor,41,14746,0,0,0,301.658536585366,1,0.62656307220459,1
baby_monitor,44,18350,0,0,0,350.0,1,0.802888870239258,1
baby_monitor,3,208,0,0,0,0.0,0,0.0,0
baby_monitor,41,14666,0,0,0,299.707317073171,1,0.660621881484985,3
baby_monitor,3,208,0,0,0,0.0,0,0.0,0
baby_monitor,43,14802,0,0,0,286.139534883721,1,0.608751058578491,3
baby_monitor,36,16328,0,0,0,387.611111111111,1,0.651478052139282,0
baby_monitor,3,208,0,0,0,0.0,0,0.0,0
baby_monitor,41,14826,0,0,0,303.609756097561,1,0.743813037872314,1
baby_monitor,41,14650,0,0,0,299.317073170732,1,0.604578971862793,1
baby_monitor,41,14730,0,0,0,301.268292682927,1,0.62197208404541,1
baby_monitor,36,16312,0,0,0,387.166666666667,1,0.662793159484863,0
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,9
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,9
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,9
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,6
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
lights,4,240,0,0,0,0.0,0,0.0,3
motion_sensor,27,2399,0,0,0,29.0740740740741,1,0.471244096755981,9
motion_sensor,10,1309,1,0,1,62.3,0,0.0,0
motion_sensor,12,1382,1,0,15,57.0218579234973,0,0.0,17
motion_sensor,19,6367,0,0,0,267.526315789474,1,0.274943113327026,0
motion_sensor,13,1728,0,1,1,73.8461538461538,0,0.0,2
motion_sensor,12,1382,1,0,3,55.1891891891892,0,0.0,3
motion_sensor,12,1382,1,0,1,56.5833333333333,0,0.0,1
motion_sensor,5870,352200,0,0,0,0.0,0,0.0,0
motion_sensor,12,1382,1,0,5,56.5833333333333,0,0.0,5
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,16,2439,0,0,0,84.0625,1,0.123466014862061,1
motion_sensor,24706,1482360,0,0,0,0.0,0,0.0,0
motion_sensor,176,11337,0,0,0,4.46022727272727,1,0.482110023498535,1
motion_sensor,20,1979,0,0,0,39.25,1,0.501718044281006,0
motion_sensor,15,1801,1,0,8,59.22,0,0.0,9
motion_sensor,2,120,0,0,0,0.0,0,0.0,0
motion_sensor,12,1382,1,0,1,56.5833333333333,0,0.0,1
motion_sensor,12,1382,1,0,8,59.22,0,0.0,9
motion_sensor,12,1382,1,0,1,56.5833333333333,0,0.0,1
motion_sensor,12,1382,1,0,5,56.5833333333333,0,0.0,5
motion_sensor,13,1442,1,0,1,52.2307692307692,0,0.0,1
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,12,1382,1,0,4,60.5769230769231,0,0.0,5
motion_sensor,12,1668,0,1,1,80.0,0,0.0,1
motion_sensor,12,1382,1,0,1,56.5833333333333,0,0.0,1
motion_sensor,12,1382,1,0,1,56.5833333333333,0,0.0,1
motion_sensor,12,1382,1,0,4,56.5833333333333,0,0.0,4
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,12,1382,1,0,2,56.5833333333333,0,0.0,2
motion_sensor,12,1382,1,0,1,56.5833333333333,0,0.0,1
motion_sensor,13,1681,1,0,4,60.4285714285714,0,0.0,4
motion_sensor,12,1382,1,0,1,56.5833333333333,0,0.0,1
motion_sensor,743,44580,0,0,0,0.0,0,0.0,0
motion_sensor,10,1482,1,0,1,79.6,0,0.0,0
motion_sensor,362,22497,0,0,0,2.16850828729282,1,0.461771011352539,0
motion_sensor,10180,610800,0,0,0,0.0,0,0.0,0
motion_sensor,16,2050,1,0,4,60.5769230769231,0,0.0,5
motion_sensor,15,2328,0,0,0,87.4666666666667,1,0.10637903213501,0
motion_sensor,24716,1482960,0,0,0,0.0,0,0.0,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,53,4012,0,0,0,15.6603773584906,1,0.639016151428223,1
motion_sensor,12,1382,1,0,15,57.0218579234973,0,0.0,17
motion_sensor,12,1382,1,0,15,57.0218579234973,0,0.0,17
motion_sensor,22,6558,0,0,0,231.272727272727,1,0.37551212310791,0
motion_sensor,772,46320,0,0,0,0.0,0,0.0,0
motion_sensor,20535,1232100,0,0,0,0.0,0,0.0,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,10,1311,1,0,1,62.5,0,0.0,0
motion_sensor,4650,279771,0,0,0,0.168817204301075,1,0.376207113265991,0
motion_sensor,21658,1299480,0,0,0,0.0,0,0.0,0
motion_sensor,221,14037,0,0,0,3.55203619909502,1,0.482074022293091,1
motion_sensor,23,2709,1,0,2,59.0434782608696,0,0.0,8
motion_sensor,13,1442,1,0,2,54.52,0,0.0,2
motion_sensor,12,1382,1,0,1,56.5833333333333,0,0.0,1
motion_sensor,21043,1263359,0,0,0,0.037304566839329,1,0.486464977264404,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,13,1442,1,0,3,55.1891891891892,0,0.0,3
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,236,14939,0,0,0,3.32627118644068,1,0.51984691619873,1
motion_sensor,12,1382,1,0,15,57.0218579234973,0,0.0,17
motion_sensor,10,1482,1,0,1,79.6,0,0.0,0
motion_sensor,2,120,0,0,0,0.0,0,0.0,0
motion_sensor,46,3537,0,0,0,17.0652173913043,1,0.505481958389282,1
motion_sensor,13,1442,1,0,5,59.828125,0,0.0,7
motion_sensor,10,1482,1,0,1,79.6,0,0.0,0
motion_sensor,12,1382,1,0,4,60.4285714285714,0,0.0,4
motion_sensor,558,34257,0,0,0,1.40681003584229,1,0.57480001449585,1
motion_sensor,12,1382,1,0,2,56.5833333333333,0,0.0,2
motion_sensor,12,1382,1,0,4,56.5833333333333,0,0.0,4
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,12,1382,1,0,5,56.5833333333333,0,0.0,5
motion_sensor,4100,250518,0,0,0,1.11414634146341,1,0.266304969787598,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,86,5160,0,0,0,0.0,0,0.0,0
motion_sensor,13,1442,1,0,1,52.6153846153846,0,0.0,1
motion_sensor,1560,98132,0,0,0,2.92820512820513,1,0.323548078536987,0
motion_sensor,12,1382,1,0,1,56.5833333333333,0,0.0,1
motion_sensor,12,1382,1,0,7,56.5833333333333,0,0.0,7
motion_sensor,13,1442,1,0,15,57.0218579234973,0,0.0,17
motion_sensor,12,1382,1,0,2,56.5833333333333,0,0.0,2
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,10,1126,1,0,1,44.0,0,0.0,0
motion_sensor,15,1990,1,0,5,59.828125,0,0.0,7
motion_sensor,305,18300,0,0,0,0.0,0,0.0,0
motion_sensor,12,1382,1,0,1,56.5833333333333,0,0.0,1
motion_sensor,12,1382,1,0,5,56.5833333333333,0,0.0,5
motion_sensor,12,1382,1,0,3,63.65625,0,0.0,6
motion_sensor,12,1382,1,0,2,54.52,0,0.0,2
motion_sensor,24718,1483080,0,0,0,0.0,0,0.0,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,12,1382,1,0,2,56.5833333333333,0,0.0,2
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,8,1428,0,1,1,120.0,0,0.0,0
motion_sensor,10,1124,1,0,1,44.0,0,0.0,0
security_camera,116,82799,0,0,0,656.974137931035,1,0.514663934707642,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,23,7859,0,0,0,275.0,1,0.842271089553833,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,24,7925,0,0,0,263.541666666667,1,0.847856044769287,0
security_camera,116,84807,0,0,0,674.336206896552,1,0.558790922164917,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,105,81258,0,0,0,717.352380952381,1,0.263599872589111,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,23,7859,0,0,0,275.0,1,0.954738855361938,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,22,7793,0,0,0,287.5,1,0.881339073181152,0
security_camera,24,7925,0,0,0,263.541666666667,1,1.24363493919373,0
security_camera,23,7859,0,0,0,275.0,1,0.859129190444946,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1536,1,0,1,50.0,0,0.0,0
security_camera,33,9554,0,0,0,231.818181818182,1,0.297456026077271,0
security_camera,105,82769,0,0,0,731.8,1,0.432904958724976,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,104,81552,0,0,0,727.653846153846,1,0.267300844192505,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,105,83442,0,0,0,738.209523809524,1,0.398350954055786,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,13,1512,1,0,1,50.0,0,0.0,0
security_camera,23,7859,0,0,0,275.0,1,1.20286703109741,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,23,7859,0,0,0,275.0,1,0.959635019302368,0
security_camera,104,81334,0,0,0,725.557692307692,1,0.29276704788208,0
security_camera,106,81839,0,0,0,715.5,1,0.323198080062866,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,23,7859,0,0,0,275.0,1,0.939436197280884,0
security_camera,14,1572,1,0,1,46.4285714285714,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,13,1524,1,0,1,50.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,105,82021,0,0,0,724.619047619048,1,0.496026039123535,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,23,7859,0,0,0,275.0,1,1.00255298614502,0
security_camera,12,1482,1,0,1,54.1666666666667,0,0.0,0
security_camera,23,7859,0,0,0,275.0,1,1.09867787361145,0
security_camera,104,82411,0,0,0,735.913461538462,1,0.27380895614624,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,106,81257,0,0,0,710.009433962264,1,0.325372934341431,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,108,83835,0,0,0,719.731481481482,1,0.279724836349487,0
security_camera,33,9554,0,0,0,231.818181818182,1,0.277489900588989,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,12,1470,1,0,1,54.1666666666667,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,105,82290,0,0,0,727.180952380952,1,0.388810157775879,0
security_camera,23,7859,0,0,0,275.0,1,0.991166114807129,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,105,82141,0,0,0,725.819047619048,1,0.259017944335938,0
security_camera,23,7859,0,0,0,275.0,1,0.998565912246704,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,23,7859,0,0,0,275.0,1,1.01832413673401,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,104,81360,0,0,0,725.807692307692,1,0.407878160476685,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,14,1572,1,0,1,46.4285714285714,0,0.0,0
security_camera,104,81473,0,0,0,726.894230769231,1,0.271605968475342,0
security_camera,13,1548,1,0,1,50.0,0,0.0,0
security_camera,23,7859,0,0,0,275.0,1,0.850653171539307,0
security_camera,2,120,0,0,0,0.0,0,0.0,0
security_camera,23,7859,0,0,0,275.0,1,0.882227897644043,0
smoke_detector,27,5302,0,0,0,139.703703703704,0,0.0,0
smoke_detector,15,2411,0,0,0,102.733333333333,0,0.0,0
smoke_detector,220,61728,0,0,0,225.954545454545,0,0.0,2
smoke_detector,15,2412,0,0,0,102.8,0,0.0,0
smoke_detector,15,2412,0,0,0,102.8,0,0.0,0
smoke_detector,27,5302,0,0,0,139.703703703704,0,0.0,0
smoke_detector,15,2411,0,0,0,102.733333333333,0,0.0,0
smoke_detector,15,2318,0,0,0,96.5333333333333,0,0.0,0
smoke_detector,224,62378,0,0,0,223.830357142857,0,0.0,3
smoke_detector,24,4557,0,0,0,133.125,0,0.0,0
smoke_detector,18,2498,0,0,0,80.4444444444444,0,0.0,4
smoke_detector,214,61319,0,0,0,232.032710280374,0,0.0,1
smoke_detector,17,3202,0,0,0,130.470588235294,0,0.0,1
smoke_detector,26,5242,0,0,0,145.076923076923,0,0.0,0
smoke_detector,15,2319,0,0,0,96.6,0,0.0,0
smoke_detector,26,5243,0,0,0,145.115384615385,0,0.0,0
smoke_detector,221,61801,0,0,0,224.990950226244,0,0.0,2
smoke_detector,15,2411,0,0,0,102.733333333333,0,0.0,0
smoke_detector,15,2411,0,0,0,102.733333333333,0,0.0,0
smoke_detector,26,5242,0,0,0,145.076923076923,0,0.0,0
smoke_detector,15,2411,0,0,0,102.733333333333,0,0.0,0
smoke_detector,19,2560,0,0,0,76.3157894736842,0,0.0,5
smoke_detector,15,2319,0,0,0,96.6,0,0.0,0
smoke_detector,15,2319,0,0,0,96.6,0,0.0,0
smoke_detector,15,2410,0,0,0,102.666666666667,0,0.0,0
smoke_detector,15,2318,0,0,0,96.5333333333333,0,0.0,0
smoke_detector,15,2414,0,0,0,102.933333333333,0,0.0,0
smoke_detector,28,5518,0,0,0,140.5,0,0.0,1
smoke_detector,15,2412,0,0,0,102.8,0,0.0,0
smoke_detector,15,2318,0,0,0,96.5333333333333,0,0.0,0
smoke_detector,28,5363,0,0,0,134.75,0,0.0,0
smoke_detector,25,4615,0,0,0,127.72,0,0.0,0
smoke_detector,26,5243,0,0,0,145.115384615385,0,0.0,0
smoke_detector,217,61512,0,0,0,228.884792626728,0,0.0,1
smoke_detector,222,62259,0,0,0,225.851351351351,0,0.0,3
smoke_detector,15,2412,0,0,0,102.8,0,0.0,0
smoke_detector,221,61652,0,0,0,224.316742081448,0,0.0,2
smoke_detector,225,62125,0,0,0,221.417777777778,0,0.0,4
smoke_detector,26,5243,0,0,0,145.115384615385,0,0.0,0
smoke_detector,26,5241,0,0,0,145.038461538462,0,0.0,0
smoke_detector,26,5242,0,0,0,145.076923076923,0,0.0,0
smoke_detector,19,2559,0,0,0,76.2631578947368,0,0.0,5
smoke_detector,18,2498,0,0,0,80.4444444444444,0,0.0,4
smoke_detector,25,4614,0,0,0,127.68,0,0.0,0
smoke_detector,26,5242,0,0,0,145.076923076923,0,0.0,0
smoke_detector,15,2317,0,0,0,96.4666666666667,0,0.0,0
